,value,var,isspike,Consumption_Oil,Consumption_Gas,Humidity,Precip,TempAvg,TempMax,TempMin,Wind_v,Wind_x,Wind_y,local_traffic,location,total_traffic,predicted,exp_value,reduction,error
2010-06-26,26.7,5.5734359605,0.0,1866.16666667,83472.8398587,54.1666666667,0.0,26.3708333333,31.7,21.7,3.54166666667,0.26108518513,0.021200542228,0.523093763273,11.0,0.540902348416,28.7118558208,26.9308912576,1.78096456322,-2.01185582077
2010-06-27,41.3,6.32402681979,0.0,1863.84666667,83101.5064571,59.2916666667,0.0,28.0083333333,32.8,22.2,3.875,0.263597992597,-0.0771180481999,0.440241314501,11.0,0.43647560513,31.3852410851,29.6984421864,1.68679889866,9.91475891491
2010-06-28,36.7,7.89592515529,0.0,1861.52666667,82730.1730555,62.9583333333,0.01,28.7916666667,33.3,24.4,7.0,-0.000652846708025,-0.276646938549,0.37183196805,11.0,0.349722839202,24.5213942651,23.4799164964,1.04147776868,12.1786057349
2010-06-29,16.6,3.77295630446,0.0,1859.20666667,82358.8396539,53.25,0.0,27.2166666667,32.2,21.1,6.5,0.0486821652358,-0.162254828326,0.270895422285,11.0,0.331364723864,19.8846168399,19.1988094179,0.68580742201,-3.28461683992
2010-06-30,10.0,1.6144220934,0.0,1856.88666667,81987.5062522,37.5416666667,0.0,21.25,26.1,16.7,5.875,0.0978040148056,-0.082067312751,0.454798423213,11.0,0.445611120657,13.5953362508,12.9623935377,0.632942713185,-3.59533625084
2010-07-01,7.9,1.96954757421,0.0,1854.56666667,81616.1728506,41.4166666667,0.0,20.625,25.0,16.7,6.125,0.168656550301,-0.0801875155749,0.461815795403,11.0,0.456417005463,10.8346747703,10.383017549,0.451657221295,-2.9346747703
2010-07-02,6.2,0.805011477099,0.0,1855.37252862,81324.0051767,42.9166666667,0.0,21.7916666667,27.2,16.1,5.08333333333,0.250367208895,0.0471695769543,0.478017500435,11.0,0.450236507387,13.4038516593,12.7605501754,0.643301483881,-7.20385165933
2010-07-03,12.2,1.81856369507,0.0,1856.17839057,81031.8375028,42.7083333333,0.0,25.3,31.1,18.3,3.16666666667,0.248914148751,-0.200794910932,0.353664699763,11.0,0.322342953857,17.4546254624,16.6621969098,0.792428552525,-5.25462546236
2010-07-04,20.8,2.10791727005,0.0,1856.98425251,80739.6698289,34.4166666667,0.0,29.7208333333,35.6,22.8,5.54166666667,-0.0357370193466,-0.408476000276,0.244629188367,11.0,0.238948699904,43.5618225881,41.7582514197,1.80357116833,-22.7618225881
2010-07-05,91.0,16.0237589675,0.0,1857.79011446,80447.502155,40.4166666667,0.0,30.5875,36.7,24.4,3.08333333333,0.388184824473,-0.175072443904,0.180958051969,11.0,0.189493867193,35.865375467,34.5791170588,1.2862584082,55.134624533
2010-07-06,65.9,12.2138901386,0.0,1858.59597641,80155.3344811,45.25,0.0,32.9375,38.9,28.3,3.375,0.386898967474,0.0221703702599,0.278009138902,11.0,0.288947017396,32.6808290634,30.9979650771,1.68286398626,33.2191709366
2010-07-07,34.8,3.84458022435,0.0,1859.40183836,79863.1668072,52.5833333333,0.0,30.7416666667,37.8,26.7,4.70833333333,0.332510872029,0.145406596301,0.288608962466,11.0,0.330634483324,35.0957308426,33.3683986907,1.72733215194,-0.295730842649
2010-07-08,37.4,4.97725044357,0.0,1860.20770031,79570.9991333,74.4583333333,0.0,26.7875,31.1,25.0,3.54166666667,0.291666666667,0.0,0.344031430369,11.0,0.395022511016,,,,
2010-07-12,46.4,8.71662523891,0.0,1863.43114811,78402.3284377,55.9583333333,0.0,27.2625,33.9,22.8,4.25,0.257235340736,-0.113202440024,0.197031537532,11.0,0.272913155945,23.485555064,22.7858858694,0.699669194552,22.914444936
2010-07-13,18.9,2.09180825238,0.0,1864.23701006,78110.1607638,83.8333333333,0.84,25.2875,27.8,23.3,5.04166666667,0.0614799443974,-0.0185472571484,0.320288685894,11.0,0.364377788366,,,,
2010-07-16,42.2,12.181328413,0.0,1866.65459591,77233.657742,66.1666666667,0.0,28.4958333333,33.3,23.9,5.0,0.0208333333333,-0.0360843918244,0.455868844692,11.0,0.495588344683,26.8484410873,25.3078131267,1.54062796062,15.3515589127
2010-07-17,31.6,3.3494077997,0.0,1867.46045786,76941.4900681,54.2916666667,0.0,28.9333333333,33.9,24.4,5.41666666667,0.0361303510539,-0.265322074835,0.568030393096,11.0,0.508318564104,26.5730463933,24.5609307723,2.01211562107,5.02695360666
2010-07-18,28.7,3.31915553692,0.0,1868.26631981,76649.3223942,50.6666666667,0.0,29.4791666667,33.9,25.6,5.5,0.119050516263,-0.119568106057,0.440842184865,11.0,0.385723720616,26.208817175,24.7040051438,1.50481203121,2.49118282502
2010-07-19,25.7,4.6409780797,0.0,1869.07218176,76357.1547203,64.125,0.15,27.275,32.2,22.2,3.625,0.249076131198,-0.0743342186382,0.242827603324,11.0,0.311369807232,22.2048729073,21.5704746226,0.63439828471,3.49512709274
2010-07-20,22.7,2.57275299456,0.0,1869.8780437,76064.9870464,61.1666666667,0.0,27.2416666667,30.6,23.9,3.41666666667,0.229599671208,-0.243075354192,0.250990348251,11.0,0.31982658046,21.2002264304,20.5309954955,0.669230934924,1.49977356962
2010-07-21,24.9,2.90560427999,0.0,1870.68390565,75772.8193725,60.7083333333,0.0,28.4791666667,33.9,25.0,4.25,0.248933985168,-0.084353388936,0.376845079691,11.0,0.389535266832,23.363702832,22.2116519674,1.15205086458,1.53629716805
2010-07-22,14.8,1.79491532237,0.0,1871.4897676,75480.6516986,47.6666666667,0.0,27.1708333333,31.1,23.3,6.58333333333,0.132235340736,-0.166033656376,0.404782493132,11.0,0.446861494064,22.4584349786,21.2151987005,1.24323627812,-7.65843497861
2010-07-23,28.8,5.83167264146,0.0,1872.29562955,75188.4840247,70.9583333333,0.7,26.1,30.0,23.3,1.58333333333,0.678198425246,0.088836243621,0.542505646501,11.0,0.525939583717,29.1290024307,27.6504963095,1.47850612114,-0.329002430657
2010-07-24,36.2,8.07513516735,0.0,1873.1014915,74896.3163508,59.0833333333,0.0,31.1291666667,35.6,26.7,5.39130434783,0.207027639917,-0.202041697817,0.455091964677,11.0,0.44947541003,34.5552755606,32.425555477,2.1297200836,1.64472443939
2010-07-25,31.8,8.35125175031,0.0,1873.90735345,74604.1486769,70.0416666667,0.35,26.8041666667,32.8,21.7,5.54166666667,0.0833333333333,-0.166666666667,0.400651639293,11.0,0.359910225607,19.1362469206,18.3489306749,0.787316245676,12.6637530794
2010-07-26,9.7,2.00997061771,0.0,1874.7132154,74311.981003,48.5833333333,0.0,25.2583333333,30.6,20.0,6.375,0.133668564463,-0.101653859199,0.334092354478,11.0,0.34170116451,16.5597788426,15.9083015215,0.651477321049,-6.85977884259
2010-07-27,14.2,1.82802261109,0.0,1875.51907735,74019.8133291,44.125,0.0,26.7458333333,32.2,21.7,4.41666666667,0.145052956315,-0.144567312751,0.244792863657,11.0,0.338433557131,24.182509305,23.2979996625,0.88450964255,-9.98250930501
2010-07-28,28.1,4.52956271684,0.0,1876.3249393,73727.6456552,59.6666666667,0.0,27.5083333333,31.7,23.3,6.45833333333,-0.0469831401124,-0.13907528795,0.329450577809,11.0,0.425580968337,23.8266750778,22.8535408008,0.973134277019,4.27332492216
2010-07-29,25.3,5.20031876113,0.0,1877.13080125,73435.4779813,63.5,0.09,27.0208333333,31.7,23.9,5.875,0.07358518513,-0.0552844956807,0.398648507656,11.0,0.442569753055,21.6916846046,20.7764653733,0.91521923129,3.60831539541
2010-07-30,15.8,1.70268330431,0.0,1877.9366632,73143.3103074,46.6666666667,0.0,24.1625,28.3,18.9,4.95833333333,0.207971345137,-0.012531977765,0.401716235589,11.0,0.51238039902,16.7935240063,16.0252355619,0.7682884444,-0.993524006263
2010-07-31,13.5,2.49712878601,0.0,1878.74252515,72851.1426335,48.16,0.0,22.876,28.3,19.0,4.92,0.0918517192862,0.189059846337,0.567763512583,11.0,0.515348436581,,,,
2010-10-01,13.4,3.60751781459,0.0,2887.09966667,117416.024672,92.0588235294,2.46,17.7705882353,23.3,16.1,6.4,0.077751058491,0.0208333333333,0.068657558438,11.0,0.166203735583,15.690342333,15.6861884674,0.00415386564739,-2.29034233302
2010-10-02,8.0,1.14997637027,0.0,2973.98510926,121697.502714,52.2941176471,0.0,15.7,18.9,12.2,4.125,0.314237651146,0.105057130144,0.0157854564734,11.0,0.182932099897,13.7486440685,13.7415550723,0.00708899615311,-5.74864406847
2010-10-03,9.9,1.57364503483,0.0,3060.87055186,125978.980757,62.0416666667,0.03,13.4375,17.2,10.6,11.25,0.36512181558,0.382212376807,0.0260186050406,11.0,0.13665616598,11.8171439745,11.7987274028,0.0184165717499,-1.91714397452
2010-10-04,9.2,1.42355316837,0.0,3147.75599445,130260.4588,83.9583333333,0.34,12.0125,12.2,11.7,9.75,0.203228353844,0.133035554172,0.329026234135,11.0,0.348802306557,9.48073190516,9.64151710418,-0.160785199018,-0.280731905158
2010-10-05,8.2,1.44010869155,0.0,3234.64143704,134541.936842,88.8333333333,0.0,14.0208333333,16.1,12.2,7.70833333333,0.23375092885,0.091252864288,0.199609384888,11.0,0.299807980627,12.1548450487,12.2206524164,-0.0658073677214,-3.95484504868
2010-10-06,9.9,1.38757900462,0.0,3321.52687964,138823.414885,69.6666666667,0.0,14.5291666667,17.2,12.2,5.625,-0.0131848244731,-0.181205350312,0.382712538587,11.0,0.388761515445,13.6971511256,13.7024179986,-0.00526687292985,-3.79715112563
2010-10-07,13.4,2.27793050625,0.0,3408.41232223,143104.892927,60.2916666667,0.0,16.3041666667,21.7,11.7,7.625,-0.0282818364435,-0.199528890349,0.338178851047,11.0,0.448132256732,14.3837823215,14.174719883,0.209062438561,-0.983782321531
2010-10-08,12.9,2.14850386096,0.0,3495.29776483,147386.37097,47.0833333333,0.0,17.5958333333,22.8,12.2,6.375,-0.0903686683193,-0.391265780055,0.542541575016,11.0,0.579211475083,16.5395690344,15.9598495976,0.579719436726,-3.63956903436
2010-10-09,14.5,3.24972406855,0.0,3582.18320742,151667.849012,40.0,0.0,17.6916666667,21.7,12.8,5.5,0.104599671208,-0.161008041441,0.575668766796,11.0,0.588381904845,14.7280208057,14.2256107126,0.502410093105,-0.22802080567
2010-10-10,12.7,2.03339866847,0.0,3669.06865002,155949.327055,42.6666666667,0.0,15.1166666667,20.6,7.8,4.125,0.298249160695,-0.0752382510238,0.433903257924,11.0,0.481865789457,14.0814731642,13.7405885023,0.340884661845,-1.38147316418
2010-10-11,23.2,3.44619283548,0.0,3755.95409261,160230.805098,66.125,1.13,18.2083333333,23.3,14.4,2.41666666667,0.458333333333,-0.0416666666667,0.236091348699,11.0,0.258171845438,23.4310340599,23.1814065504,0.249627509572,-0.231034059931
2010-10-12,25.4,4.28224341854,0.0,3842.83953521,164512.28314,73.0833333333,0.09,16.6208333333,19.4,12.8,3.875,0.255949483737,-0.0680029102876,0.319406829857,11.0,0.348492995283,15.6744608814,15.6515116778,0.0229492035637,9.72553911862
2010-10-13,11.3,2.22938218517,0.0,3929.7249778,168793.761183,55.7916666667,0.0,13.0333333333,17.8,9.4,4.45833333333,0.198398748288,0.123824229459,0.341376101782,11.0,0.398960469334,16.6561956942,16.5482372614,0.107958432801,-5.35619569421
2010-10-14,22.4,5.00031883041,0.0,4016.6104204,173075.239225,77.75,0.61,13.0958333333,17.2,10.0,3.375,0.389250839305,0.0808205258661,0.416612271475,11.0,0.488994499141,14.4238818983,14.5080744185,-0.084192520178,7.97611810171
2010-10-15,7.0,1.12397296115,0.0,4103.49586299,177356.717268,66.5416666667,0.02,11.6416666667,13.3,10.0,11.5,0.00723534073612,-0.330168281878,0.436710845085,11.0,0.463485422643,9.47121235655,9.56585471186,-0.0946423553125,-2.47121235655
2010-10-16,7.7,1.0330410994,0.0,4190.38130558,181638.19531,52.8333333333,0.0,12.225,14.4,10.0,10.5,0.0144706814722,-0.082067312751,0.490946834837,11.0,0.51646360814,11.77925185,11.7788165467,0.000435303319684,-4.07925185003
2010-10-17,16.5,3.00868007556,0.0,4277.26674818,185919.673353,47.125,0.0,14.4625,20.0,8.9,5.25,0.132235340736,-0.166033656376,0.513164641405,11.0,0.439692168849,15.1675343296,14.8330913987,0.334442930911,1.33246567039
2010-10-18,14.0,2.49246691138,0.0,4364.15219077,190201.151396,54.625,0.0,12.3958333333,15.6,10.6,5.75,0.061847153292,-0.203921494993,0.274135454292,11.0,0.289337102789,13.6234930737,13.6050647653,0.0184283083576,0.376506926302
2010-10-19,15.2,1.9383944873,0.0,4451.03763337,194482.629438,70.4583333333,0.03,11.7583333333,15.0,8.9,2.70833333333,0.48891481487,0.00930157475408,0.349030296301,11.0,0.352524492421,19.891817645,20.0277245691,-0.135906924177,-4.69181764497
2010-10-20,26.8,5.23048225922,0.0,4537.92307596,198764.107481,63.9583333333,0.0,12.0583333333,15.0,8.9,3.75,0.210846140801,-0.0963181520563,0.23866188847,11.0,0.359647716271,16.4204087266,16.4591340206,-0.0387252940037,10.3795912734
2010-10-21,17.5,4.18111697163,0.0,4624.80851856,203045.585523,62.625,0.01,12.0375,16.7,9.4,7.41666666667,-0.0065824940281,-0.11690491769,0.381013094334,11.0,0.433518136421,13.5223200839,13.5271289091,-0.00480882522644,3.97767991608
2010-10-22,10.3,1.51332247969,0.0,4711.69396115,207327.063566,46.25,0.0,9.19583333333,10.6,7.8,7.54166666667,-0.0214861800414,-0.163520848908,0.422091379387,11.0,0.49255218139,11.1591214121,11.2449427248,-0.0858213127654,-0.859121412053
2010-10-23,14.3,2.34044077974,0.0,4798.57940375,211608.541608,46.9166666667,0.0,13.2125,17.8,7.2,5.125,0.0754451458892,-0.198972230441,0.553276980399,11.0,0.551254919079,16.8668481407,16.558790665,0.308057475706,-2.56684814075
2010-10-24,25.5,4.59160386869,0.0,4885.46484634,215890.019651,71.1666666667,0.0,15.4166666667,19.4,12.2,3.29166666667,0.303283010498,0.314908272457,0.464814395396,11.0,0.419634768699,19.8840133542,19.7985442333,0.0854691208949,5.6159866458
2010-10-25,25.3,3.72556532039,0.0,4972.35028894,220171.497694,80.347826087,0.0,17.6260869565,22.8,12.2,4.69565217391,0.120345617062,0.0493032433137,0.241012151851,11.0,0.278399800431,19.3148242498,19.1801700978,0.134654152049,5.98517575019
2010-10-26,16.4,2.4713869837,0.0,5059.23573153,224452.975736,81.1666666667,0.0,19.3166666667,22.2,17.2,6.45833333333,-0.104087302112,0.0684494837369,0.248408086183,11.0,0.310961332591,17.3776985827,17.2403423587,0.137356223989,-0.977698582664
2010-10-27,17.2,3.52484967302,0.0,5146.12117412,228734.453779,88.1666666667,0.19,20.9041666667,23.3,18.3,5.83333333333,0.0103811584945,-0.0442895605924,0.34981379427,11.0,0.38741062289,19.8777477984,19.7637852829,0.113962515487,-2.6777477984
2010-10-28,15.7,3.04717843959,0.0,5233.00661672,233015.931821,55.8333333333,0.0,19.2833333333,22.8,13.9,6.91666666667,-0.0618669897088,-0.107156769487,0.377231003858,11.0,0.455078184221,17.0636041635,16.7716944773,0.291909686204,-1.36360416353
2010-10-29,9.5,1.65068606729,0.0,5319.89205931,237297.409864,48.375,0.0,11.0916666667,12.8,8.3,9.45833333333,0.0708211919852,-0.236246292465,0.537803235612,11.0,0.551785574708,10.9467314714,10.9985797974,-0.0518483260548,-1.44673147138
2010-10-30,9.8,1.10856350449,0.0,5406.77750191,241578.887906,50.0416666667,0.0,9.9625,13.3,5.6,7.25,-0.102467641543,-0.218706143617,0.496029978926,11.0,0.527453456143,13.4181401783,13.4743886801,-0.056248501786,-3.61814017832
2010-10-31,14.0,2.3246902552,0.0,5493.6629445,245860.365949,50.875,0.0,9.97916666667,13.9,5.6,8.45833333333,0.0712541965262,-0.237435962664,0.498859418436,11.0,0.532546015446,12.5579548363,12.5966952484,-0.0387404121297,1.44204516369
2010-11-01,11.5,2.6260476923,0.0,5580.5483871,250141.843991,50.2916666667,0.0,5.45416666667,8.3,2.8,5.875,0.112739044329,-0.0410336563755,0.292693213315,11.0,0.336753943572,11.6763721832,11.8099516084,-0.133579425212,-0.176372183226
2010-11-02,10.7,2.27060213555,0.0,5669.52365591,255171.719099,52.125,0.0,6.13333333333,10.0,2.8,3.16666666667,0.452751058491,-0.0208333333333,0.15314595644,11.0,0.246520616036,18.4508000237,18.5572349471,-0.10643492335,-7.75080002373
2010-11-03,26.9,6.1718490758,0.0,5758.49892473,260201.594207,61.5416666667,0.0,8.5625,11.7,5.0,3.91666666667,0.20869532153,-0.000633010291158,0.271947409527,11.0,0.35461878025,14.1260750735,14.2389110826,-0.112836009124,12.7739249265
2010-11-04,9.4,1.49120610654,0.0,5847.47419355,265231.469315,90.9166666667,1.09,9.03333333333,10.0,8.3,6.75,0.172350349007,0.155742747923,0.343832487107,11.0,0.429112776378,14.9060576018,15.3198118397,-0.413754237858,-5.50605760179
2010-11-05,13.1,2.9058879508,0.0,5936.44946237,270261.344423,78.5,0.05,8.80416666667,11.1,7.2,5.41666666667,0.0131649880562,-0.202041697817,0.300477053586,11.0,0.441735580262,15.7802092298,16.0824074718,-0.302198242035,-2.68020922978
2010-11-06,12.5,2.80701760345,0.0,6025.42473118,275291.219531,60.9583333333,0.0,7.21666666667,10.0,5.0,5.29166666667,0.0559175059719,0.0391538591994,0.415336677143,11.0,0.469439132804,13.0676085726,13.3404775313,-0.272868958712,-0.567608572574
2010-11-07,9.5,2.15093087364,0.0,6114.4,280321.094639,54.1666666667,0.0,6.15416666667,10.0,2.2,6.83333333333,0.14585316975,-0.151259893238,0.45602954464,11.0,0.402273488336,12.1317629388,12.3009115282,-0.169148589389,-2.63176293877
2010-11-08,8.0,1.23622115886,0.0,6203.37526882,285350.969747,60.6666666667,0.04,5.7625,6.7,4.4,10.0833333333,0.0214861800414,-0.0801875155749,0.12861913759,11.0,0.255986444343,10.6022184676,10.6954896675,-0.0932711999005,-2.60221846763
2010-11-09,10.0,1.42202524489,0.0,6292.35053763,290380.844854,67.7083333333,0.0,8.74166666667,12.2,5.0,8.29166666667,0.0534046985046,-0.0534046985046,0.211561993179,11.0,0.329452474041,13.2767930848,13.3771376487,-0.100344563894,-3.27679308484
2010-11-10,10.7,1.17692180179,0.0,6381.32580645,295410.719962,56.1666666667,0.0,9.99166666667,13.3,7.8,7.45833333333,0.0410336563755,0.00723534073612,0.282806080779,11.0,0.35897017593,14.2051141526,14.2749561566,-0.0698420040401,-3.5051141526
2010-11-11,11.8,1.53252183945,0.0,6470.30107527,300440.59507,41.7916666667,0.0,9.0375,12.8,5.6,6.83333333333,0.17287360359,0.0667504586136,0.322858601877,11.0,0.347147645606,14.993645812,14.9876058243,0.00603998769119,-3.19364581199
2010-11-12,17.2,3.51987112742,0.0,6559.27634409,305470.470178,25.9583333333,0.0,11.6583333333,16.1,7.2,5.75,0.141588095418,0.0743989674739,0.41481125074,11.0,0.472427427948,17.3696054386,17.0558162204,0.313789218156,-0.169605438587
2010-11-13,23.1,4.41695514508,0.0,6648.2516129,310500.345286,38.125,0.0,12.6416666667,17.2,7.8,3.20833333333,0.53718903268,0.0970414123891,0.471110751049,11.0,0.523523863922,22.9469195438,22.562315704,0.384603839772,0.153080456194
2010-11-14,38.2,7.71980325649,0.0,6737.22688172,315530.220394,65.9583333333,0.0,11.4541666667,15.6,8.3,3.66666666667,0.390807718399,0.238126089641,0.390836236942,11.0,0.396756619298,23.0637337554,23.1422721483,-0.0785383928299,15.1362662446
2010-11-15,23.8,3.87672121661,0.0,6826.20215054,320560.095502,81.4583333333,0.0,11.8541666667,13.9,10.0,5.54166666667,0.258714079601,0.327279314586,0.251281500939,11.0,0.278357280108,21.6981324022,21.9009463533,-0.202813951107,2.10186759779
2010-11-16,22.8,2.83663596945,0.0,6915.17741935,325589.97061,87.6666666667,0.45,12.525,15.0,11.1,6.33333333333,0.0606202028239,0.32087759261,0.267487911529,11.0,0.300907026863,16.6016969913,16.779422019,-0.177725027722,6.1983030087
2010-11-17,10.7,2.5574557103,0.0,7004.15268817,330619.845717,62.4583333333,0.21,13.7791666667,15.6,10.6,10.7916666667,-0.00723534073612,-0.249366989709,0.244642669441,11.0,0.349648402187,15.888330753,15.9263412369,-0.038010483898,-5.18833075296
2010-11-18,15.0,2.1102235612,0.0,7093.12795699,335649.720825,55.125,0.0,9.9,12.8,7.2,7.20833333333,-0.0431922022497,-0.368689130786,0.367499643936,11.0,0.400687299037,16.1253411848,16.2475302025,-0.122189017645,-1.12534118481
2010-11-19,14.6,2.63849704693,0.0,7182.10322581,340679.595933,51.9583333333,0.0,6.41666666667,8.9,5.0,5.75,0.118850510513,-0.241828567307,0.440734849089,11.0,0.481553870215,17.5082144923,17.7987657775,-0.290551285188,-2.90821449231
2010-11-20,21.2,4.2705746652,0.0,7271.07849462,345709.471041,54.0833333333,0.0,8.7125,12.2,5.0,7.75,0.0135979925972,-0.118784714867,0.34967512652,11.0,0.469172111858,18.5471593102,18.7018899056,-0.154730595385,2.65284068979
2010-11-21,21.1,4.3024681154,0.0,7360.05376344,350739.346149,52.2916666667,0.0,6.41666666667,8.9,3.9,6.20833333333,0.0639666290519,0.288959074147,0.36874504717,11.0,0.347537796647,15.9932215228,16.1926881645,-0.199466641688,5.1067784772
2010-11-22,23.4,4.86367785928,0.0,7449.02903226,355769.221257,69.7916666667,0.0,13.4583333333,17.8,7.8,6.08333333333,0.11391481487,-0.021200542228,0.210888329016,11.0,0.269219180979,23.0723748103,23.0693332144,0.00304159591427,0.327625189697
2010-11-23,24.7,2.52567970476,0.0,7538.00430108,360799.096365,68.6666666667,0.0,13.7541666667,16.1,10.0,7.08333333333,-0.078403905199,-0.209274024381,0.276087143346,11.0,0.36266019298,20.5884506247,20.6997967641,-0.111346139407,4.11154937532
2010-11-24,16.2,3.29795720699,0.0,7626.97956989,365828.971472,36.1666666667,0.0,6.96666666667,9.4,5.0,9.5,0.0857248779984,-0.319503275415,0.37796449006,11.0,0.407901340619,11.5114343218,11.5907404097,-0.0793060878745,4.68856567816
2010-11-25,10.5,1.87813023734,0.0,7715.95483871,370858.84658,58.875,0.06,5.0375,7.8,3.9,3.625,0.206182514063,-0.0969511623474,0.446195311409,11.0,0.320959188734,15.6171179881,15.9815546044,-0.364436616333,-5.11711798809
2010-11-26,14.6,3.11977969772,0.0,7804.93010753,375888.721688,70.125,0.16,8.225,11.1,3.3,7.375,0.0429525236658,-0.285601762432,0.180062471835,11.0,0.176113722054,16.6616009055,16.8311678863,-0.169566980835,-2.06160090549
2010-11-27,11.7,1.00129445205,0.0,7893.90537634,380918.596796,47.0833333333,0.0,3.61666666667,5.6,1.1,9.66666666667,-0.0142508393052,-0.24622117195,0.184465292681,11.0,0.279024260261,11.1471744275,11.268740606,-0.121566178529,0.5528255725
2010-11-28,11.1,1.96289862563,0.0,7982.88064516,385948.471904,46.9166666667,0.0,4.6,7.8,1.1,4.54166666667,0.195801355568,-0.314780742146,0.183254166924,11.0,0.243181055056,18.3015266156,18.4534654152,-0.151938799657,-7.20152661555
2010-11-29,28.0,5.64559594934,0.0,8071.85591398,390978.347012,59.3333333333,0.0,5.60416666667,8.9,2.2,2.66666666667,0.414233223754,-0.00494926455116,0.210185594963,11.0,0.246573047315,19.2714165974,19.4629554822,-0.191538884802,8.72858340265
2010-11-30,19.1,4.45596611948,0.0,8160.8311828,396008.22212,80.2083333333,0.09,10.9708333333,13.9,6.7,7.125,-0.0135979925972,0.272828437666,0.281389098103,11.0,0.327496761816,15.1678633615,15.3776166349,-0.209753273373,3.93213663851
2010-12-01,9.4,1.17741426347,0.0,8249.80645161,401038.097228,84.5416666667,1.2,11.5208333333,15.6,4.4,11.2916666667,-0.122854401427,-0.204650692084,0.356466219878,11.0,0.386816234405,16.4700319211,16.7447812499,-0.274749328787,-7.07003192108
2010-12-02,12.8,2.98598820177,0.0,8265.17828651,403324.239864,52.9565217391,0.0,2.92173913043,5.0,1.1,7.4347826087,0.0652380901741,-0.394250611195,0.32480308238,11.0,0.413802105763,14.7021656471,15.0485919047,-0.346426257566,-1.90216564709
2010-12-03,15.6,2.4862775563,0.0,8280.5501214,405610.382501,54.875,0.0,2.45416666667,4.4,1.1,6.125,0.198779951295,-0.540555626074,0.358390957268,11.0,0.441098528188,14.7685358756,15.1840325174,-0.415496641853,0.831464124405
2010-12-04,12.8,2.53341437704,0.0,8295.9219563,407896.525138,55.4166666667,0.0,1.57916666667,3.9,0.0,8.41666666667,0.0975841726386,-0.318389955599,0.336127987127,11.0,0.424827507162,11.8748703268,12.2052390563,-0.330368729482,0.92512967317
2010-12-05,8.6,1.13040168569,0.0,8311.29379119,410182.667774,50.875,0.0,0.345833333333,1.1,-1.1,9.66666666667,0.0493350119438,-0.404792756308,0.290297481154,11.0,0.30774718331,9.71263719441,9.95645703651,-0.243819842102,-1.11263719441
2010-12-06,7.0,1.14701092321,0.0,8326.66562608,412468.810411,53.5416666667,0.0,0.104166666667,1.1,-1.1,10.625,0.00680233619511,-0.404792756308,0.126190613733,11.0,0.254797784303,15.0940374256,15.3004248899,-0.206387464247,-8.09403742563
2010-12-07,20.3,4.67297968436,0.0,8342.03746098,414754.953048,50.125,0.0,0.5,2.2,-0.6,10.0416666667,-0.0212663378744,-0.409742020859,0.203828894451,11.0,0.292732722245,12.1395603061,12.3769120466,-0.2373517405,8.16043969388
2010-12-08,11.0,1.3808997277,0.0,8357.40929587,417041.095684,39.0416666667,0.0,-0.879166666667,1.1,-2.2,9.54166666667,0.0491151697768,-0.359347261591,0.267521807736,11.0,0.341759007674,12.0422897158,12.3132621782,-0.270972462464,-1.04228971578
2010-12-09,11.5,1.38908790845,0.0,8372.78113077,419327.238321,42.2916666667,0.0,-3.12083333333,-1.1,-5.0,7.91666666667,0.0427525179157,-0.282862223683,0.237673643617,11.0,0.379299977688,14.4657506698,14.866900629,-0.40114995917,-2.96575066979
2010-12-10,19.4,2.65747169262,0.0,8388.15296566,421613.380958,56.7083333333,0.0,-1.13333333333,3.3,-5.6,4.5,0.225614569899,0.0759902987033,0.340554770778,11.0,0.398724573893,21.600177263,22.2317786611,-0.631601398093,-2.20017726299
2010-12-11,31.3,4.62562960854,0.0,8403.52480055,423899.523595,60.3333333333,0.0,4.50416666667,7.8,1.7,4.25,0.173882170986,-0.0741418450378,0.339631073885,11.0,0.421601903196,19.9507772921,20.3412523381,-0.390475045943,11.3492227079
2010-12-12,25.9,8.00142989939,0.0,8418.89663545,426185.666231,90.3333333333,1.38,9.0875,13.3,4.4,7.375,0.0244121556328,0.128928587342,0.318579268026,11.0,0.338163794418,21.0458541613,21.551594152,-0.505739990694,4.85414583872
2010-12-13,17.1,3.58475608521,0.0,8434.26847034,428471.808868,74.5416666667,0.04,3.15833333333,9.4,-6.1,9.0,0.0480293185278,-0.486860069059,0.233870170695,11.0,0.297599058568,16.9106209424,17.2787117895,-0.368090847105,0.189379057565
2010-12-14,9.8,1.13223518835,0.0,8449.64030524,430757.951505,53.5,0.01,-6.4,-5.6,-7.2,10.7083333333,0.0427525179157,-0.242461577598,0.286937570578,11.0,0.341076035646,10.8941618914,11.3596560388,-0.465494147443,-1.09416189138
2010-12-15,9.9,1.1369215363,0.0,8465.01214013,433044.094141,46.2083333333,0.0,-4.46666666667,-3.3,-6.7,10.0,0.0214861800414,-0.328921494993,0.256384387379,11.0,0.353894893872,13.8829989084,14.3502852707,-0.467286362328,-3.98299890841
2010-12-16,18.6,3.56893805502,0.0,8480.38397503,435330.236778,53.0416666667,0.0,-3.05,-1.1,-5.0,6.29166666667,0.0214663436245,-0.272557415571,0.33307479855,11.0,0.411937065947,16.8305935911,17.5584168613,-0.727823270267,1.76940640893
